# t_phys, cir150, cir750, cir1550, total_mass
2.86866666667, 7.07437215099e-07, 0.000407345043486, 0.0113753936501, 1280.96027266
2.87733333333, 6.81997006649e-07, 0.000393579643753, 0.0112304867789, 1280.95895292
2.886, 6.57468877889e-07, 0.000380279233552, 0.0110864428117, 1280.95764067
2.89466666667, 6.33820241863e-07, 0.000367428610142, 0.0109432758769, 1280.95633586
2.90333333333, 6.11019671633e-07, 0.000355013025352, 0.0108009997243, 1280.95503844
2.912, 5.8903685838e-07, 0.000343018174586, 0.010659627724, 1280.95374834
2.92066666667, 5.6784257287e-07, 0.000331430185952, 0.0105191728654, 1280.95246552
2.92933333333, 5.47408626641e-07, 0.000320235609518, 0.0103796477556, 1280.95118992
2.938, 5.27707834989e-07, 0.000309421406715, 0.0102410646194, 1280.94992149
2.94666666667, 5.08713981359e-07, 0.000298974939872, 0.0101034352979, 1280.94866017
2.95533333333, 4.90401783364e-07, 0.000288883961906, 0.0099667712484, 1280.94740592
2.964, 4.72746859377e-07, 0.000279136606163, 0.00983108354442, 1280.94615868
2.97266666667, 4.55725696512e-07, 0.000269721376412, 0.00969638287524, 1280.94491841
2.98133333333, 4.39315619736e-07, 0.000260627137007, 0.0095626795463, 1280.94368505
2.99, 4.23494762377e-07, 0.000251843103206, 0.00942998347944, 1280.94245856
2.99866666667, 4.08242037203e-07, 0.000243358831659, 0.00929830421345, 1280.94123888
3.00733333333, 3.93537108982e-07, 0.000235164211067, 0.00916765090478, 1280.94002596
3.016, 3.79360367704e-07, 0.000227249453009, 0.00903803232838, 1280.93881977
3.02466666667, 3.65692902719e-07, 0.000219605082941, 0.00890945687883, 1280.93762025
3.03333333333, 3.52516477938e-07, 0.000212221931374, 0.00878193257151, 1280.93642735
3.042, 3.39813507786e-07, 0.000205091125223, 0.00865546704407, 1280.93524103
3.05066666667, 3.27567034282e-07, 0.000198204079329, 0.00853006755793, 1280.93406124
3.05933333333, 3.1576070457e-07, 0.000191552488164, 0.00840574100012, 1280.93288794
3.068, 3.04378749587e-07, 0.000185128317709, 0.00828249388512, 1280.93172108
3.07666666667, 2.93405962831e-07, 0.000178923797504, 0.00816033235698, 1280.93056061
3.08533333333, 2.82827681314e-07, 0.000172931412879, 0.00803926219152, 1280.9294065
3.094, 2.72629765296e-07, 0.000167143897358, 0.00791928879872, 1280.9282587
3.10266666667, 2.62798579921e-07, 0.000161554225237, 0.00780041722528, 1280.92711717
3.11133333333, 2.53320977545e-07, 0.000156155604336, 0.00768265215731, 1280.92598185
3.12, 2.44184280214e-07, 0.000150941468918, 0.00756599792311, 1280.92485272
3.12866666667, 2.35376262944e-07, 0.000145905472789, 0.00745045849623, 1280.92372973
3.13733333333, 2.26885137562e-07, 0.000141041482552, 0.0073360374985, 1280.92261283
3.146, 2.18699537187e-07, 0.000136343571046, 0.00722273820333, 1280.92150199
3.15466666667, 2.10808501423e-07, 0.00013180601093, 0.00711056353909, 1280.92039716
3.16333333333, 2.03201461525e-07, 0.000127423268451, 0.00699951609256, 1280.91929831
3.172, 1.95868226627e-07, 0.000123189997357, 0.00688959811265, 1280.91820539
3.18066666667, 1.88798970466e-07, 0.000119101032976, 0.00678081151405, 1280.91711836
3.18933333333, 1.81984218083e-07, 0.000115151386454, 0.0066731578812, 1280.91603719
3.198, 1.75414833612e-07, 0.000111336239144, 0.00656663847217, 1280.91496184
3.20666666667, 1.69082007871e-07, 0.000107650937144, 0.00646125422279, 1280.91389227
3.21533333333, 1.62977247057e-07, 0.000104090985994, 0.00635700575088, 1280.91282843
3.224, 1.57092361305e-07, 0.000100652045509, 0.00625389336044, 1280.9117703
3.23266666667, 1.51419453789e-07, 9.73299247659e-05, 0.00615191704614, 1280.91071783
3.24133333333, 1.4595091053e-07, 9.41205772245e-05, 0.00605107649773, 1280.90967099
3.25, 1.40679389786e-07, 9.10200959925e-05, 0.00595137110462, 1280.90862974
3.25866666667, 1.3559781304e-07, 8.8024709225e-05, 0.00585279996055, 1280.90759404
3.26733333333, 1.30699355228e-07, 8.5130775658e-05, 0.00575536186829, 1280.90656386
3.276, 1.2597743547e-07, 8.23347802717e-05, 0.00565905534449, 1280.90553917
3.28466666667, 1.21425709047e-07, 7.96333300839e-05, 0.00556387862449, 1280.90451992
3.29333333333, 1.17038058178e-07, 7.70231500668e-05, 0.00546982966732, 1280.90350608
3.302, 1.12808584607e-07, 7.45010791874e-05, 0.00537690616068, 1280.90249762
3.31066666667, 1.08731601186e-07, 7.20640665679e-05, 0.00528510552603, 1280.9014945
3.31933333333, 1.0480162465e-07, 6.97091677615e-05, 0.00519442492367, 1280.90049669
3.328, 1.01013368389e-07, 6.74335411446e-05, 0.00510486125797, 1280.89950416
3.33666666667, 9.73617352962e-08, 6.52344444191e-05, 0.00501641118255, 1280.89851686
3.34533333333, 9.38418109141e-08, 6.31092312244e-05, 0.00492907110556, 1280.89753477
3.354, 9.04488573524e-08, 6.10553478549e-05, 0.00484283719498, 1280.89655786
3.36266666667, 8.71783062403e-08, 5.90703300813e-05, 0.00475770538395, 1280.89558609
3.37133333333, 8.40257533835e-08, 5.71518000727e-05, 0.00467367137617, 1280.89461943
3.38, 8.09869521908e-08, 5.5297463417e-05, 0.00459073065126, 1280.89365785
3.38866666667, 7.80578089446e-08, 5.35051062363e-05, 0.00450887847023, 1280.89270131
3.39733333333, 7.52343764477e-08, 5.17725923966e-05, 0.00442810988088, 1280.89174979
3.406, 7.251284928e-08, 5.00978608071e-05, 0.00434841972325, 1280.89080325
3.41466666667, 6.98895586495e-08, 4.84789228078e-05, 0.00426980263517, 1280.88986166
3.42333333333, 6.73609674739e-08, 4.69138596428e-05, 0.00419225305764, 1280.88892499
3.432, 6.49236655979e-08, 4.54008200174e-05, 0.0041157652404, 1280.88799321
3.44066666667, 6.25743653106e-08, 4.39380177352e-05, 0.00404033324734, 1280.8870663
3.44933333333, 6.03098970359e-08, 4.25237294144e-05, 0.00396595096208, 1280.88614421
3.458, 5.8127204895e-08, 4.11562922802e-05, 0.00389261209337, 1280.88522693
3.46666666667, 5.60233430045e-08, 3.98341020315e-05, 0.0038203101806, 1280.88431441
